timestamp,P-PDG,P-TPT,T-TPT,P-MON-CKP,T-JUS-CKP,P-JUS-CKGL,T-JUS-CKGL,QGL,class
2014-01-24 21:37:21.000000,0.0,18433410.0,116.9109,9364905.0,75.368,-300917.8,,0.0,0
2014-01-24 21:37:21.000000,0.0,18433410.0,116.9109,9364905.0,75.368,-300917.8,,0.0,0
2014-01-24 21:37:21.000000,0.0,18433410.0,116.9109,9364905.0,75.368,-300917.8,,0.0,0
2014-01-24 21:38:02.000000,0.0,18433410.0,116.9109,9364702.0,75.37036,-300917.8,,0.0,0
2014-01-24 21:38:02.000000,0.0,18433410.0,116.9109,9364702.0,75.37036,-300917.8,,0.0,0
2014-01-24 21:38:02.000000,0.0,18433410.0,116.9109,9364702.0,75.37036,-300917.8,,0.0,0
2014-01-24 21:38:02.000000,0.0,18433410.0,116.9109,9364702.0,75.37036,-300917.8,,0.0,0
2014-01-24 21:38:52.000000,0.0,18433410.0,116.9109,9364455.0,75.37323,-300917.8,,0.0,0
2014-01-24 21:38:52.000000,0.0,18433410.0,116.9109,9364455.0,75.37323,-300917.8,,0.0,0
2014-01-24 21:38:52.000000,0.0,18433410.0,116.9109,9364455.0,75.37323,-300917.8,,0.0,0
2014-01-24 21:38:52.000000,0.0,18433410.0,116.9109,9364455.0,75.37323,-300917.8,,0.0,0
2014-01-24 21:45:46.000000,0.0,18433410.0,116.9109,9362411.0,75.397,-300917.8,,0.0,0
2014-01-24 21:45:46.000000,0.0,18433410.0,116.9109,9362411.0,75.397,-300917.8,,0.0,0
2014-01-24 21:45:46.000000,0.0,18433410.0,116.9109,9362411.0,75.397,-300917.8,,0.0,0
2014-01-24 21:45:46.000000,0.0,18433410.0,116.9109,9362411.0,75.397,-300917.8,,0.0,0
2014-01-24 21:58:06.000000,0.0,18165450.0,117.058,8698333.0,75.46835,-300917.8,,0.0,1
2014-01-24 21:58:06.000000,0.0,18165450.0,117.058,8698333.0,75.46835,-300917.8,,0.0,1
2014-01-24 21:58:06.000000,0.0,18165450.0,117.058,8698333.0,75.46835,-300917.8,,0.0,1
2014-01-24 21:58:06.000000,0.0,18165450.0,117.058,8698333.0,75.46835,-300917.8,,0.0,1
2014-01-24 22:54:09.000000,0.0,17698610.0,117.3796,8244481.0,77.27891,-300917.8,,0.0,1
2014-01-24 22:54:09.000000,0.0,17698610.0,117.3796,8244481.0,77.27891,-300917.8,,0.0,1
2014-01-24 22:54:09.000000,0.0,17698610.0,117.3796,8244481.0,77.27891,-300917.8,,0.0,1
2014-01-24 22:54:09.000000,0.0,17698610.0,117.3796,8244481.0,77.27891,-300917.8,,0.0,1
2014-01-24 23:26:25.000000,0.0,17555350.0,117.467,8069736.0,78.32121,-300917.8,,0.0,1
2014-01-24 23:26:25.000000,0.0,17555350.0,117.467,8069736.0,78.32121,-300917.8,,0.0,1
2014-01-24 23:26:25.000000,0.0,17555350.0,117.467,8069736.0,78.32121,-300917.8,,0.0,1
2014-01-24 23:26:25.000000,0.0,17555350.0,117.467,8069736.0,78.32121,-300917.8,,0.0,1
2014-01-24 23:37:20.000000,0.0,17498440.0,117.4779,8032813.0,78.67385,-300917.8,,0.0,1
2014-01-24 23:37:20.000000,0.0,17498440.0,117.4779,8032813.0,78.67385,-300917.8,,0.0,1
2014-01-24 23:37:20.000000,0.0,17498440.0,117.4779,8032813.0,78.67385,-300917.8,,0.0,1
2014-01-24 23:37:20.000000,0.0,17498440.0,117.4779,8032813.0,78.67385,-300917.8,,0.0,1
2014-01-25 00:22:24.000000,0.0,17467680.0,117.5574,7957446.0,79.00493,-300917.8,,0.0,1
2014-01-25 00:22:24.000000,0.0,17467680.0,117.5574,7957446.0,79.00493,-300917.8,,0.0,1
2014-01-25 00:22:24.000000,0.0,17467680.0,117.5574,7957446.0,79.00493,-300917.8,,0.0,1
2014-01-25 00:22:24.000000,0.0,17467680.0,117.5574,7957446.0,79.00493,-300917.8,,0.0,1
2014-01-26 20:02:24.000000,0.0,17147780.0,117.459,8160786.0,173.0961,4597485.0,,0.0,0
2014-01-26 20:02:24.000000,0.0,17147780.0,117.459,8160786.0,173.0961,4597485.0,,0.0,0
2014-01-26 20:02:24.000000,0.0,17147780.0,117.459,8160786.0,173.0961,4597485.0,,0.0,0
2014-01-26 20:02:24.000000,0.0,17147780.0,117.459,8160786.0,173.0961,4597485.0,,0.0,0
2014-01-26 20:07:16.000000,0.0,17156630.0,117.4721,8169650.0,173.0961,4588885.0,,0.0,0
2014-01-26 20:07:16.000000,0.0,17156630.0,117.4721,8169650.0,173.0961,4588885.0,,0.0,0
2014-01-26 20:07:16.000000,0.0,17156630.0,117.4721,8169650.0,173.0961,4588885.0,,0.0,0
2014-01-26 20:07:16.000000,0.0,17156630.0,117.4721,8169650.0,173.0961,4588885.0,,0.0,0
2014-01-26 20:07:34.000000,0.0,17156630.0,117.4604,8170197.0,173.0961,4588355.0,,0.0,0
2014-01-26 20:07:34.000000,0.0,17156630.0,117.4604,8170197.0,173.0961,4588355.0,,0.0,0
2014-01-26 20:07:34.000000,0.0,17156630.0,117.4604,8170197.0,173.0961,4588355.0,,0.0,0
2014-01-26 20:07:34.000000,0.0,17156630.0,117.4604,8170197.0,173.0961,4588355.0,,0.0,0
2014-01-26 20:08:27.000000,0.0,17156630.0,117.4896,8171806.0,173.0961,4586795.0,,0.0,0
2014-01-26 20:08:27.000000,0.0,17156630.0,117.4896,8171806.0,173.0961,4586795.0,,0.0,0
2014-01-26 20:08:27.000000,0.0,17156630.0,117.4896,8171806.0,173.0961,4586795.0,,0.0,0
2014-01-26 20:08:27.000000,0.0,17156630.0,117.4896,8171806.0,173.0961,4586795.0,,0.0,0
2014-01-26 20:13:46.000000,0.0,17156630.0,117.4268,8181489.0,173.0961,4577400.0,,0.0,0
2014-01-26 20:13:46.000000,0.0,17156630.0,117.4268,8181489.0,173.0961,4577400.0,,0.0,0
2014-01-26 20:13:46.000000,0.0,17156630.0,117.4268,8181489.0,173.0961,4577400.0,,0.0,0
2014-01-26 20:13:46.000000,0.0,17156630.0,117.4268,8181489.0,173.0961,4577400.0,,0.0,0
2014-01-26 21:21:37.000000,0.0,14802870.0,118.434,5149831.0,173.0961,4473324.0,,0.0,1
2014-01-26 21:21:37.000000,0.0,14802870.0,118.434,5149831.0,173.0961,4473324.0,,0.0,1
2014-01-26 21:21:37.000000,0.0,14802870.0,118.434,5149831.0,173.0961,4473324.0,,0.0,1
2014-01-26 21:21:37.000000,0.0,14802870.0,118.434,5149831.0,173.0961,4473324.0,,0.0,1
2014-01-26 21:29:44.000000,0.0,14671910.0,118.5636,5088440.0,173.0961,4471149.0,,0.0,1
2014-01-26 21:29:44.000000,0.0,14671910.0,118.5636,5088440.0,173.0961,4471149.0,,0.0,1
2014-01-26 21:29:44.000000,0.0,14671910.0,118.5636,5088440.0,173.0961,4471149.0,,0.0,1
2014-01-26 21:29:44.000000,0.0,14671910.0,118.5636,5088440.0,173.0961,4471149.0,,0.0,1
2014-01-26 21:32:49.000000,0.0,14622710.0,118.6297,5065119.0,173.0961,4470322.0,,0.0,1
2014-01-26 21:32:49.000000,0.0,14622710.0,118.6297,5065119.0,173.0961,4470322.0,,0.0,1
2014-01-26 21:32:49.000000,0.0,14622710.0,118.6297,5065119.0,173.0961,4470322.0,,0.0,1
2014-01-26 21:32:49.000000,0.0,14622710.0,118.6297,5065119.0,173.0961,4470322.0,,0.0,1
2014-01-26 21:49:38.000000,0.0,14523290.0,118.7183,4921983.0,173.0961,4465815.0,,0.0,1
2014-01-26 21:49:38.000000,0.0,14523290.0,118.7183,4921983.0,173.0961,4465815.0,,0.0,1
2014-01-26 21:49:38.000000,0.0,14523290.0,118.7183,4921983.0,173.0961,4465815.0,,0.0,1
2014-01-26 21:49:38.000000,0.0,14523290.0,118.7183,4921983.0,173.0961,4465815.0,,0.0,1
2014-01-26 22:00:06.000000,0.0,14493450.0,118.8136,4893097.0,173.0961,4463010.0,,0.0,1
2014-01-26 22:00:06.000000,0.0,14493450.0,118.8136,4893097.0,173.0961,4463010.0,,0.0,1
2014-01-26 22:00:06.000000,0.0,14493450.0,118.8136,4893097.0,173.0961,4463010.0,,0.0,1
2014-01-26 22:00:06.000000,0.0,14493450.0,118.8136,4893097.0,173.0961,4463010.0,,0.0,1
2014-02-12 18:46:56.000000,0.0,12802010.0,118.5916,2513898.0,83.34433,4717369.0,,0.0,0
2014-02-12 18:46:56.000000,0.0,12802010.0,118.5916,2513898.0,83.34433,4717369.0,,0.0,0
2014-02-12 18:46:56.000000,0.0,12802010.0,118.5916,2513898.0,83.34433,4717369.0,,0.0,0
2014-02-12 18:46:56.000000,0.0,12802010.0,118.5916,2513898.0,83.34433,4717369.0,,0.0,0
2014-02-12 18:57:27.000000,0.0,12790360.0,118.6009,2513800.0,83.32883,4686946.0,,0.0,0
2014-02-12 18:57:27.000000,0.0,12790360.0,118.6009,2513800.0,83.32883,4686946.0,,0.0,0
2014-02-12 18:57:27.000000,0.0,12790360.0,118.6009,2513800.0,83.32883,4686946.0,,0.0,0
2014-02-12 18:57:27.000000,0.0,12790360.0,118.6009,2513800.0,83.32883,4686946.0,,0.0,0
2014-02-12 19:17:26.000000,0.0,12769030.0,118.821,2513615.0,83.29643,4629138.0,,0.0,0
2014-02-12 19:17:26.000000,0.0,12769030.0,118.821,2513615.0,83.29643,4629138.0,,0.0,0
2014-02-12 19:17:26.000000,0.0,12769030.0,118.821,2513615.0,83.29643,4629138.0,,0.0,0
2014-02-12 19:17:26.000000,0.0,12769030.0,118.821,2513615.0,83.29643,4629138.0,,0.0,0
2014-02-12 20:10:20.000000,0.0,12867480.0,118.7829,2513124.0,83.17535,4483686.0,,0.0,0
2014-02-12 20:10:20.000000,0.0,12867480.0,118.7829,2513124.0,83.17535,4483686.0,,0.0,0
2014-02-12 20:10:20.000000,0.0,12867480.0,118.7829,2513124.0,83.17535,4483686.0,,0.0,0
2014-02-12 20:10:20.000000,0.0,12867480.0,118.7829,2513124.0,83.17535,4483686.0,,0.0,0
2014-02-12 20:53:27.000000,0.0,12907370.0,118.7778,2580066.0,83.07665,4418189.0,,0.0,0
2014-02-12 20:53:27.000000,0.0,12907370.0,118.7778,2580066.0,83.07665,4418189.0,,0.0,0
2014-02-12 20:53:27.000000,0.0,12907370.0,118.7778,2580066.0,83.07665,4418189.0,,0.0,0
2014-02-12 20:53:27.000000,0.0,12907370.0,118.7778,2580066.0,83.07665,4418189.0,,0.0,0
2014-02-12 21:23:51.000000,0.0,12916740.0,118.7764,2675914.0,83.05707,4389038.0,,0.0,4
2014-02-12 21:23:51.000000,0.0,12916740.0,118.7764,2675914.0,83.05707,4389038.0,,0.0,4
2014-02-12 21:23:51.000000,0.0,12916740.0,118.7764,2675914.0,83.05707,4389038.0,,0.0,4
2014-02-12 21:23:51.000000,0.0,12916740.0,118.7764,2675914.0,83.05707,4389038.0,,0.0,4
2014-02-12 21:32:34.000000,0.0,12969420.0,118.903,2852032.0,83.05833,4383596.0,,0.0,4
2014-02-12 21:32:34.000000,0.0,12969420.0,118.903,2852032.0,83.05833,4383596.0,,0.0,4
2014-02-12 21:32:34.000000,0.0,12969420.0,118.903,2852032.0,83.05833,4383596.0,,0.0,4
2014-02-12 21:32:34.000000,0.0,12969420.0,118.903,2852032.0,83.05833,4383596.0,,0.0,4
2014-02-12 21:32:50.000000,0.0,12970450.0,118.903,2857420.0,83.05836,4383429.0,,0.0,4
2014-02-12 21:32:50.000000,0.0,12970450.0,118.903,2857420.0,83.05836,4383429.0,,0.0,4
2014-02-12 21:32:50.000000,0.0,12970450.0,118.903,2857420.0,83.05836,4383429.0,,0.0,4
2014-02-12 21:32:50.000000,0.0,12970450.0,118.903,2857420.0,83.05836,4383429.0,,0.0,4
2014-02-12 21:49:38.000000,0.0,13112860.0,118.9189,3255880.0,83.06079,4372940.0,,0.0,4
2014-02-12 21:49:38.000000,0.0,13112860.0,118.9189,3255880.0,83.06079,4372940.0,,0.0,4
2014-02-12 21:49:38.000000,0.0,13112860.0,118.9189,3255880.0,83.06079,4372940.0,,0.0,4
2014-02-12 21:49:38.000000,0.0,13112860.0,118.9189,3255880.0,83.06079,4372940.0,,0.0,4
2014-02-12 21:52:00.000000,0.0,13143440.0,118.9046,3271287.0,83.06113,4371462.0,,0.0,4
2014-02-12 21:52:00.000000,0.0,13143440.0,118.9046,3271287.0,83.06113,4371462.0,,0.0,4
2014-02-12 21:52:00.000000,0.0,13143440.0,118.9046,3271287.0,83.06113,4371462.0,,0.0,4
2014-02-12 21:52:00.000000,0.0,13143440.0,118.9046,3271287.0,83.06113,4371462.0,,0.0,4
2014-03-01 15:40:55.000000,0.0,13047020.0,119.0611,1909431.0,84.25862,4802000.0,,0.0,0
2014-03-01 15:40:55.000000,0.0,13047020.0,119.0611,1909431.0,84.25862,4802000.0,,0.0,0
2014-03-01 15:40:55.000000,0.0,13047020.0,119.0611,1909431.0,84.25862,4802000.0,,0.0,0
2014-03-01 15:40:55.000000,0.0,13047020.0,119.0611,1909431.0,84.25862,4802000.0,,0.0,0
2014-03-01 17:23:51.000000,0.0,12967220.0,119.0377,1777674.0,84.2091,4753893.0,,0.0,0
2014-03-01 17:23:51.000000,0.0,12967220.0,119.0377,1777674.0,84.2091,4753893.0,,0.0,0
2014-03-01 17:23:51.000000,0.0,12967220.0,119.0377,1777674.0,84.2091,4753893.0,,0.0,0
2014-03-01 17:23:51.000000,0.0,12967220.0,119.0377,1777674.0,84.2091,4753893.0,,0.0,0
2014-03-01 17:28:51.000000,0.0,12967220.0,119.056,1782841.0,84.18147,4741284.0,,0.0,0
2014-03-01 17:28:51.000000,0.0,12967220.0,119.056,1782841.0,84.18147,4741284.0,,0.0,0
2014-03-01 17:28:51.000000,0.0,12967220.0,119.056,1782841.0,84.18147,4741284.0,,0.0,0
2014-03-01 17:28:51.000000,0.0,12967220.0,119.056,1782841.0,84.18147,4741284.0,,0.0,0
2014-03-01 17:35:46.000000,0.0,12932500.0,119.0209,1765446.0,84.14325,4723842.0,,0.0,0
2014-03-01 17:35:46.000000,0.0,12932500.0,119.0209,1765446.0,84.14325,4723842.0,,0.0,0
2014-03-01 17:35:46.000000,0.0,12932500.0,119.0209,1765446.0,84.14325,4723842.0,,0.0,0
2014-03-01 17:35:46.000000,0.0,12932500.0,119.0209,1765446.0,84.14325,4723842.0,,0.0,0
2014-03-01 17:40:41.000000,0.0,12947270.0,118.9993,1851234.0,84.11608,4711444.0,,0.0,0
2014-03-01 17:40:41.000000,0.0,12947270.0,118.9993,1851234.0,84.11608,4711444.0,,0.0,0
2014-03-01 17:40:41.000000,0.0,12947270.0,118.9993,1851234.0,84.11608,4711444.0,,0.0,0
2014-03-01 17:40:41.000000,0.0,12947270.0,118.9993,1851234.0,84.11608,4711444.0,,0.0,0
2014-03-01 18:04:52.000000,0.0,12984510.0,118.9977,2424805.0,83.98245,4650460.0,,0.0,4
2014-03-01 18:04:52.000000,0.0,12984510.0,118.9977,2424805.0,83.98245,4650460.0,,0.0,4
2014-03-01 18:04:52.000000,0.0,12984510.0,118.9977,2424805.0,83.98245,4650460.0,,0.0,4
2014-03-01 18:04:52.000000,0.0,12984510.0,118.9977,2424805.0,83.98245,4650460.0,,0.0,4
2014-03-01 18:08:57.000000,0.0,13044030.0,118.9865,2957530.0,83.95989,4640163.0,,0.0,4
2014-03-01 18:08:57.000000,0.0,13044030.0,118.9865,2957530.0,83.95989,4640163.0,,0.0,4
2014-03-01 18:08:57.000000,0.0,13044030.0,118.9865,2957530.0,83.95989,4640163.0,,0.0,4
2014-03-01 18:08:57.000000,0.0,13044030.0,118.9865,2957530.0,83.95989,4640163.0,,0.0,4
2014-03-01 18:09:42.000000,0.0,13058990.0,118.9924,3037292.0,83.95575,4638272.0,,0.0,4
2014-03-01 18:09:42.000000,0.0,13058990.0,118.9924,3037292.0,83.95575,4638272.0,,0.0,4
2014-03-01 18:09:42.000000,0.0,13058990.0,118.9924,3037292.0,83.95575,4638272.0,,0.0,4
2014-03-01 18:09:42.000000,0.0,13058990.0,118.9924,3037292.0,83.95575,4638272.0,,0.0,4
2014-03-01 18:12:59.000000,0.0,13124830.0,119.0181,3166137.0,83.93699,4629992.0,,0.0,4
2014-03-01 18:12:59.000000,0.0,13124830.0,119.0181,3166137.0,83.93699,4629992.0,,0.0,4
2014-03-01 18:12:59.000000,0.0,13124830.0,119.0181,3166137.0,83.93699,4629992.0,,0.0,4
2014-03-01 18:12:59.000000,0.0,13124830.0,119.0181,3166137.0,83.93699,4629992.0,,0.0,4
2014-03-01 18:13:52.000000,0.0,13142450.0,118.9996,3243749.0,83.93153,4627765.0,,0.0,4
2014-03-01 18:13:52.000000,0.0,13142450.0,118.9996,3243749.0,83.93153,4627765.0,,0.0,4
2014-03-01 18:13:52.000000,0.0,13142450.0,118.9996,3243749.0,83.93153,4627765.0,,0.0,4
2014-03-01 18:13:52.000000,0.0,13142450.0,118.9996,3243749.0,83.93153,4627765.0,,0.0,4
2014-03-17 15:42:02.000000,32308910.0,8800427.0,98.86555,3910870.0,44.38799,16567290.0,,0.0,0
2014-03-17 15:42:02.000000,32308910.0,8800427.0,98.86555,3910870.0,44.38799,16567290.0,,0.0,0
2014-03-17 15:42:02.000000,32308910.0,8800427.0,98.86555,3910870.0,44.38799,16567290.0,,0.0,0
2014-03-17 15:42:02.000000,32308910.0,8800427.0,98.86555,3910870.0,44.38799,16567290.0,,0.0,0
2014-03-17 15:49:05.000000,32308910.0,8804412.0,98.83248,3929292.0,44.07767,16567010.0,,0.0,0
2014-03-17 15:49:05.000000,32308910.0,8804412.0,98.83248,3929292.0,44.07767,16567010.0,,0.0,0
2014-03-17 15:49:05.000000,32308910.0,8804412.0,98.83248,3929292.0,44.07767,16567010.0,,0.0,0
2014-03-17 15:49:05.000000,32308910.0,8804412.0,98.83248,3929292.0,44.07767,16567010.0,,0.0,0
2014-03-17 15:57:02.000000,32308910.0,8799757.0,98.86646,3951707.0,44.86612,16566690.0,,0.0,0
2014-03-17 15:57:02.000000,32308910.0,8799757.0,98.86646,3951707.0,44.86612,16566690.0,,0.0,0
